time,temperature_2m,apparent_temperature,relative_humidity_2m,precipitation_probability,wind_speed_10m,wind_gusts_10m,cloud_cover,uv_index,hour,city,country,continent,climate_group,latitude,longitude,timezone,activity,activity_score,comfort_distance,recommendation,season_block
2025-07-02 13:00:00,40.3,41.8,19,0.0,9.5,34.9,65,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,27.049999999999997,malo,julio
2025-07-02 14:00:00,40.7,41.5,18,0.0,8.3,32.0,96,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,27.19,malo,julio
2025-07-02 15:00:00,35.8,34.2,28,0.0,22.2,53.6,98,0.0,15,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,25.459999999999994,bueno,julio
2025-07-02 16:00:00,36.7,35.3,24,0.0,16.1,62.6,66,0.0,16,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,24.930000000000007,regular,julio
2025-07-02 17:00:00,36.3,35.2,25,0.0,14.9,41.0,74,0.0,17,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,24.069999999999997,regular,julio
2025-07-02 18:00:00,40.2,39.0,14,0.0,3.2,36.4,93,0.0,18,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,26.040000000000003,malo,julio
2025-07-02 19:00:00,31.7,30.7,37,0.0,19.4,58.3,96,0.0,19,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,19.619999999999997,bueno,julio
2025-07-02 20:00:00,33.0,32.6,36,0.0,16.7,45.0,95,0.0,20,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,20.21,bueno,julio
2025-07-02 21:00:00,33.4,33.4,34,0.0,12.1,37.1,98,0.0,21,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,19.43,bueno,julio
2025-07-03 07:00:00,26.5,30.0,67,0.0,2.4,9.7,34,0.0,7,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,89.0,10.68,excelente,julio
2025-07-03 08:00:00,27.4,30.2,63,0.0,5.8,23.8,72,0.0,8,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,89.0,11.239999999999998,excelente,julio
2025-07-03 09:00:00,29.1,31.8,55,0.0,5.1,18.0,45,0.0,9,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,11.930000000000001,bueno,julio
2025-07-03 10:00:00,29.0,30.7,53,0.0,10.9,35.3,30,0.0,10,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,13.370000000000001,bueno,julio
2025-07-03 11:00:00,31.5,34.2,44,0.0,7.4,31.7,19,0.0,11,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,15.12,bueno,julio
2025-07-03 12:00:00,33.5,37.5,38,0.0,4.3,26.3,29,0.0,12,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,16.79,bueno,julio
2025-07-03 13:00:00,34.2,38.0,37,0.0,4.0,23.8,57,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,17.500000000000004,bueno,julio
2025-07-03 14:00:00,34.7,38.2,36,0.0,3.6,22.7,27,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,18.220000000000002,bueno,julio
2025-07-03 15:00:00,35.0,36.7,35,0.0,12.2,31.0,81,0.0,15,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,20.96,bueno,julio
2025-07-03 16:00:00,33.3,35.9,40,0.0,2.6,42.5,36,0.0,16,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,16.72,bueno,julio
2025-07-03 17:00:00,32.5,34.9,42,0.0,3.3,20.9,23,0.0,17,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,15.510000000000002,bueno,julio
2025-07-03 18:00:00,34.7,36.6,34,0.0,2.7,25.6,2,0.0,18,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,18.690000000000005,bueno,julio
2025-07-03 19:00:00,34.6,36.4,33,0.0,1.7,12.2,2,0.0,19,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,18.990000000000002,bueno,julio
2025-07-03 20:00:00,33.6,34.8,37,0.0,8.5,20.5,3,0.0,20,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,18.250000000000004,bueno,julio
2025-07-03 21:00:00,32.5,34.1,42,0.0,7.9,22.3,12,0.0,21,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,16.47,bueno,julio
2025-07-04 07:00:00,28.2,30.7,54,0.0,3.6,10.4,0,0.0,7,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,10.719999999999999,bueno,julio
2025-07-04 08:00:00,30.5,31.4,37,0.0,3.1,14.0,0,0.0,8,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,14.07,bueno,julio
2025-07-04 09:00:00,31.6,32.5,37,0.0,5.3,20.2,0,0.0,9,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,15.290000000000003,bueno,julio
2025-07-04 10:00:00,33.0,34.5,35,0.0,7.4,25.2,0,0.0,10,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,17.52,bueno,julio
2025-07-04 11:00:00,34.5,36.6,31,0.0,7.9,27.4,13,0.0,11,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,19.57,bueno,julio
2025-07-04 12:00:00,35.6,37.7,28,0.0,8.2,28.1,4,0.0,12,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,21.060000000000002,bueno,julio
2025-07-04 13:00:00,36.5,38.5,27,0.0,10.6,33.1,10,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,22.78,bueno,julio
2025-07-04 14:00:00,36.7,38.2,27,0.0,12.4,36.7,15,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,23.520000000000003,bueno,julio
2025-07-04 15:00:00,36.9,38.3,27,0.0,10.2,36.7,39,0.0,15,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,23.06,bueno,julio
2025-07-04 16:00:00,37.3,38.3,26,0.0,4.9,32.4,13,0.0,16,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,21.969999999999995,bueno,julio
2025-07-04 17:00:00,38.0,39.0,24,0.0,2.7,21.2,40,0.0,17,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,22.990000000000002,malo,julio
2025-07-04 18:00:00,38.0,37.4,20,0.0,6.2,19.8,10,0.0,18,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,23.66,malo,julio
2025-07-04 19:00:00,37.9,37.4,20,0.0,5.5,19.1,29,0.0,19,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,23.349999999999998,regular,julio
2025-07-04 20:00:00,36.8,36.3,21,0.0,5.0,18.0,29,0.0,20,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,21.999999999999996,regular,julio
2025-07-04 21:00:00,35.4,35.1,24,0.0,5.2,14.0,69,0.0,21,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,20.36,regular,julio
2025-07-05 07:00:00,30.0,31.5,42,0.0,3.5,11.2,0,0.0,7,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,12.950000000000001,bueno,julio
2025-07-05 08:00:00,31.9,33.2,38,0.0,3.8,14.8,0,0.0,8,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,15.159999999999998,bueno,julio
2025-07-05 09:00:00,33.6,34.7,33,0.0,4.5,18.7,0,0.0,9,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,17.450000000000003,bueno,julio
2025-07-05 10:00:00,35.4,36.8,28,0.0,5.0,20.9,0,0.0,10,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,65.0,19.9,bueno,julio
2025-07-05 11:00:00,37.1,38.9,23,0.0,4.9,22.0,0,0.0,11,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,22.07,regular,julio
2025-07-05 12:00:00,38.4,40.6,21,0.0,5.1,22.7,0,0.0,12,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,23.629999999999995,malo,julio
2025-07-05 13:00:00,39.6,41.6,18,0.0,5.4,23.8,0,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,25.220000000000002,malo,julio
2025-07-05 14:00:00,40.5,42.0,16,0.0,6.2,24.8,1,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,26.56,malo,julio
2025-07-05 15:00:00,41.1,41.2,15,0.0,8.9,28.4,0,0.0,15,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,28.07,malo,julio
2025-07-05 16:00:00,41.0,39.4,13,0.0,12.3,34.6,2,0.0,16,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,29.189999999999998,malo,julio
2025-07-05 17:00:00,40.3,37.5,13,0.0,13.8,36.4,1,0.0,17,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,28.939999999999998,malo,julio
2025-07-05 18:00:00,39.8,37.7,12,0.0,5.8,23.8,66,0.0,18,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,26.139999999999997,malo,julio
2025-07-05 19:00:00,39.1,36.1,11,0.0,9.8,23.0,14,0.0,19,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,26.740000000000002,malo,julio
2025-07-05 20:00:00,37.6,34.6,13,0.0,11.5,26.3,0,0.0,20,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,25.55,regular,julio
2025-07-05 21:00:00,36.5,34.4,16,0.0,7.8,25.9,0,0.0,21,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,23.04,regular,julio
2025-07-06 07:00:00,31.2,30.9,27,0.0,3.2,11.9,0,0.0,7,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,80.0,15.74,bueno,julio
2025-07-06 08:00:00,33.0,33.2,25,0.0,0.4,9.0,0,0.0,8,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,75.0,18.58,bueno,julio
2025-07-06 09:00:00,35.3,35.0,20,0.0,0.6,11.5,0,0.0,9,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,21.319999999999997,regular,julio
2025-07-06 10:00:00,37.6,37.7,16,0.0,1.0,14.0,0,0.0,10,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,23.9,regular,julio
2025-07-06 11:00:00,39.8,40.2,12,0.0,2.2,16.9,0,0.0,11,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,26.139999999999997,malo,julio
2025-07-06 12:00:00,41.4,42.1,12,0.0,4.2,20.5,0,0.0,12,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,27.259999999999998,malo,julio
2025-07-06 13:00:00,42.5,43.2,11,0.0,5.8,23.8,0,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,28.939999999999998,malo,julio
2025-07-06 14:00:00,43.2,43.6,11,0.0,7.5,26.6,0,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,30.150000000000002,malo,julio
2025-07-06 15:00:00,43.4,42.8,12,0.0,10.8,32.4,1,0.0,15,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,31.24,malo,julio
2025-07-06 16:00:00,43.0,41.0,12,0.0,14.4,39.2,2,0.0,16,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,31.92,malo,julio
2025-07-06 17:00:00,42.2,39.1,12,0.0,15.5,40.3,3,0.0,17,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,31.450000000000003,malo,julio
2025-07-06 18:00:00,41.2,39.0,14,0.0,12.1,32.4,2,0.0,18,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,29.230000000000004,malo,julio
2025-07-06 19:00:00,40.4,38.2,15,0.0,11.9,31.0,4,0.0,19,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,28.27,malo,julio
2025-07-06 20:00:00,39.5,37.5,16,0.0,11.0,28.1,0,0.0,20,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,27.0,malo,julio
2025-07-06 21:00:00,38.5,37.5,17,0.0,5.4,24.1,0,0.0,21,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,24.220000000000002,malo,julio
2025-07-07 07:00:00,33.0,32.6,25,0.0,2.5,8.3,10,0.0,7,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,75.0,17.95,bueno,julio
2025-07-07 08:00:00,34.7,34.4,23,0.0,3.3,14.0,32,0.0,8,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,19.610000000000003,regular,julio
2025-07-07 09:00:00,36.3,36.0,21,0.0,4.1,17.3,40,0.0,9,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,21.229999999999997,regular,julio
2025-07-07 10:00:00,38.0,37.8,20,0.0,5.8,21.6,87,0.0,10,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,23.54,malo,julio
2025-07-07 11:00:00,39.3,39.1,17,0.0,6.8,24.1,35,0.0,11,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,25.439999999999998,malo,julio
2025-07-07 12:00:00,41.2,41.6,14,0.0,8.3,28.1,2,0.0,12,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,28.090000000000003,malo,julio
2025-07-07 13:00:00,42.2,43.1,14,0.0,8.1,28.8,0,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,29.030000000000005,malo,julio
2025-07-07 14:00:00,42.9,43.4,13,0.0,9.2,29.9,0,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,30.159999999999997,malo,julio
2025-07-07 15:00:00,43.2,42.9,13,0.0,11.2,33.1,1,0.0,15,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,31.060000000000002,malo,julio
2025-07-07 16:00:00,43.1,41.5,13,0.0,14.4,38.2,23,0.0,16,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,31.92,malo,julio
2025-07-07 17:00:00,42.3,39.5,13,0.0,16.4,42.1,20,0.0,17,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,31.719999999999995,malo,julio
2025-07-07 18:00:00,41.0,38.6,14,0.0,14.4,40.0,0,0.0,18,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,55.0,29.720000000000002,malo,julio
2025-07-07 19:00:00,40.0,37.8,16,0.0,13.3,36.0,0,0.0,19,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,28.189999999999998,malo,julio
2025-07-07 20:00:00,39.0,37.6,17,0.0,10.1,31.7,0,0.0,20,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,26.130000000000003,malo,julio
2025-07-07 21:00:00,38.4,37.2,19,0.0,10.0,22.7,0,0.0,21,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Bici,60.0,25.3,malo,julio
2025-07-01 09:00:00,37.1,34.8,20,0.0,16.8,42.5,0,0.0,9,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,19.932000000000002,bueno,julio
2025-07-01 10:00:00,38.8,37.4,19,0.0,15.9,42.5,0,0.0,10,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,21.595999999999997,regular,julio
2025-07-01 11:00:00,40.2,39.8,17,0.0,13.9,41.8,0,0.0,11,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,22.876000000000005,regular,julio
2025-07-01 12:00:00,41.5,42.1,15,0.0,11.1,38.5,2,0.0,12,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,23.864,regular,julio
2025-07-01 13:00:00,42.6,43.7,14,0.0,8.1,33.5,12,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,25.336000000000002,regular,julio
2025-07-01 14:00:00,43.2,44.3,13,0.0,5.5,28.4,15,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,26.740000000000002,regular,julio
2025-07-01 15:00:00,43.2,43.6,13,0.0,6.0,24.1,41,0.0,15,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,26.620000000000005,regular,julio
2025-07-01 16:00:00,43.2,42.4,12,0.0,4.5,23.8,4,0.0,16,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,27.160000000000004,regular,julio
2025-07-01 17:00:00,43.2,41.9,12,0.0,4.1,19.4,3,0.0,17,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,27.256000000000004,regular,julio
2025-07-01 18:00:00,42.6,41.5,12,0.0,1.7,14.0,22,0.0,18,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,27.232000000000003,regular,julio
2025-07-02 09:00:00,35.9,34.6,24,0.0,14.2,36.7,37,0.0,9,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,17.387999999999998,bueno,julio
2025-07-02 10:00:00,37.3,37.3,22,0.0,8.3,37.8,0,0.0,10,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,18.548,bueno,julio
2025-07-02 11:00:00,39.2,40.2,19,0.0,7.6,26.6,2,0.0,11,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,21.156000000000002,regular,julio
2025-07-02 12:00:00,38.9,39.6,20,0.0,10.1,32.4,12,0.0,12,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,20.124,regular,julio
2025-07-02 13:00:00,40.3,41.8,19,0.0,9.5,34.9,65,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,21.799999999999997,regular,julio
2025-07-02 14:00:00,40.7,41.5,18,0.0,8.3,32.0,96,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,22.668000000000003,regular,julio
2025-07-02 15:00:00,35.8,34.2,28,0.0,22.2,53.6,98,0.0,15,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,18.487999999999996,bueno,julio
2025-07-02 16:00:00,36.7,35.3,24,0.0,16.1,62.6,66,0.0,16,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,18.644000000000002,bueno,julio
2025-07-02 17:00:00,36.3,35.2,25,0.0,14.9,41.0,74,0.0,17,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,17.775999999999996,bueno,julio
2025-07-02 18:00:00,40.2,39.0,14,0.0,3.2,36.4,93,0.0,18,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,24.112000000000005,regular,julio
2025-07-03 09:00:00,29.1,31.8,55,0.0,5.1,18.0,45,0.0,9,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,84.0,12.376000000000001,bueno,julio
2025-07-03 10:00:00,29.0,30.7,53,0.0,10.9,35.3,30,0.0,10,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,84.0,10.956,bueno,julio
2025-07-03 11:00:00,31.5,34.2,44,0.0,7.4,31.7,19,0.0,11,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,84.0,12.244000000000002,bueno,julio
2025-07-03 12:00:00,33.5,37.5,38,0.0,4.3,26.3,29,0.0,12,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,13.908,bueno,julio
2025-07-03 13:00:00,34.2,38.0,37,0.0,4.0,23.8,57,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,14.500000000000002,bueno,julio
2025-07-03 14:00:00,34.7,38.2,36,0.0,3.6,22.7,27,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,14.916000000000002,bueno,julio
2025-07-03 15:00:00,35.0,36.7,35,0.0,12.2,31.0,81,0.0,15,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,14.028,bueno,julio
2025-07-03 16:00:00,33.3,35.9,40,0.0,2.6,42.5,36,0.0,16,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,14.475999999999997,bueno,julio
2025-07-03 17:00:00,32.5,34.9,42,0.0,3.3,20.9,23,0.0,17,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,13.868,bueno,julio
2025-07-03 18:00:00,34.7,36.6,34,0.0,2.7,25.6,2,0.0,18,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,15.132000000000003,bueno,julio
2025-07-04 09:00:00,31.6,32.5,37,0.0,5.3,20.2,0,0.0,9,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,84.0,11.588000000000001,bueno,julio
2025-07-04 10:00:00,33.0,34.5,35,0.0,7.4,25.2,0,0.0,10,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,12.124,bueno,julio
2025-07-04 11:00:00,34.5,36.6,31,0.0,7.9,27.4,13,0.0,11,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,14.224,bueno,julio
2025-07-04 12:00:00,35.6,37.7,28,0.0,8.2,28.1,4,0.0,12,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,15.792000000000002,bueno,julio
2025-07-04 13:00:00,36.5,38.5,27,0.0,10.6,33.1,10,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,16.584,bueno,julio
2025-07-04 14:00:00,36.7,38.2,27,0.0,12.4,36.7,15,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,17.216,bueno,julio
2025-07-04 15:00:00,36.9,38.3,27,0.0,10.2,36.7,39,0.0,15,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,16.887999999999998,bueno,julio
2025-07-04 16:00:00,37.3,38.3,26,0.0,4.9,32.4,13,0.0,16,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,18.644,bueno,julio
2025-07-04 17:00:00,38.0,39.0,24,0.0,2.7,21.2,40,0.0,17,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,20.232,regular,julio
2025-07-04 18:00:00,38.0,37.4,20,0.0,6.2,19.8,10,0.0,18,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,20.112,regular,julio
2025-07-05 09:00:00,33.6,34.7,33,0.0,4.5,18.7,0,0.0,9,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,13.780000000000001,bueno,julio
2025-07-05 10:00:00,35.4,36.8,28,0.0,5.0,20.9,0,0.0,10,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,16.36,bueno,julio
2025-07-05 11:00:00,37.1,38.9,23,0.0,4.9,22.0,0,0.0,11,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,75.0,18.984,bueno,julio
2025-07-05 12:00:00,38.4,40.6,21,0.0,5.1,22.7,0,0.0,12,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,20.595999999999997,regular,julio
2025-07-05 13:00:00,39.6,41.6,18,0.0,5.4,23.8,0,0.0,13,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,22.264,regular,julio
2025-07-05 14:00:00,40.5,42.0,16,0.0,6.2,24.8,1,0.0,14,Phoenix,Estados Unidos,America,calor_seco,33.44838,-112.07404,America/Phoenix,Lavar ropa,60.0,23.332,regular,julio
